GEO_CODE,Pakistani,Bangladeshi,Back_African
E02005320,0.002095338,0.000523834,0
E02005321,0.002642706,0,0
E02005322,0,0,0.00038835
E02005323,0.001282599,0,0.000427533
E02005324,0,0,0.002149382
E02005325,0,0.000774593,0.001549187
E02005326,0,0,0.002533784
E02005327,0.002238388,0.001119194,0
E02005328,0.000907441,0,0.001361162
E02005329,0,0.000641849,0.000641849
E02005330,0,0,0.001824818
E02005331,0.000855432,0,0.003849444
E02005332,0.001718213,0,0.001718213
E02005334,0.00182565,0,0.005476951
E02005335,0.007349564,0.000918695,0.001837391
E02005336,0.007633588,0,0.018320611
E02005337,0.012874335,0.000559754,0.012874335
E02005338,0.00055142,0,0.005238489
E02005339,0.000628536,0,0.000628536
E02005340,0.000716589,0,0.003224651
E02005341,0.001431127,0,0.003577818
E02005342,0,0,0.002240143
E02005343,0.000933271,0,0
E02005344,0,0,0.001616815
E02005345,0.005247049,0.011368605,0.005247049
E02005346,0.008316008,0.137006237,0.014760915
E02005347,0.002030972,0.007870018,0.018786494
E02005348,0.007179487,0.013333333,0.016410256
E02005349,0,0.001206273,0.002010454
E02005350,0,0.000844238,0
E02005351,0.00463798,0.006441639,0.028600876
E02005352,0,0.000508388,0.00305033
E02005353,0.002348643,0.011743215,0.010177453
E02005354,0.003404835,0.005447736,0.004085802
E02005355,0.001649485,0.000824742,0.000412371
E02005356,0.002748511,0.003206596,0.00091617
E02005357,0,0.001687479,0.002024975
E02005358,0.001513241,0,0.003026482
E02005359,0.002656748,0.00053135,0
E02005360,0.001070091,0.000535045,0.005350455
E02005361,0.00382263,0,0.001146789
E02005362,0.000429185,0,0
E02005363,0.001650846,0.003301692,0.00536525
E02005364,0.00304878,0.00152439,0.005589431
E02005365,0.006601607,0.001435132,0.006314581
E02005366,0,0,0.007130872
E02005368,0.001044932,0.001044932,0.004179728
E02005369,0.005698006,0.000949668,0.002532447
E02005370,0,0,0
E02005371,0.001123596,0,0
E02005372,0,0,0
E02005373,0,0,0.000680967
E02005374,0.000842815,0.004214075,0.00505689
E02005375,0.000591891,0,0.002071619
E02005376,0.001274697,0.000637349,0.003505417
E02005377,0.00109569,0.00073046,0.00146092
E02005378,0.005249344,0,0.003149606
E02005379,0.001900238,0,0.000950119
E02005380,0.000379795,0,0.00075959
E02005381,0.00081103,0.00081103,0.002027575
E02005382,0,0.000557103,0.003064067
E02005383,0.000584795,0.000584795,0.00380117
E02005384,0.00097371,0.00194742,0.00097371
E02005385,0,0,0.001043841
E02005386,0.002431611,0.000911854,0.000911854
E02005387,0.002403204,0,0
E02005388,0.005578801,0.006508601,0
E02005389,0,0.001136364,0.007954545
E02005390,0.002725724,0.000681431,0.003747871
E02005391,0,0,0.000974659
E02005392,0.000633312,0,0.000633312
E02005393,0,0,0.001238135
E02005394,0,0,0.005377866
E02005395,0.000327976,0,0.000983929
E02005396,0,0,0
E02005397,0,0,0
E02005398,0,0,0.000952381
E02005399,0.000856531,0,0.000856531
E02005400,0.001128032,0.001128032,0
E02005401,0,0,0.002234637
E02005402,0,0.001018849,0.001528273
E02005403,0,0,0
E02005404,0,0,0.001143729
E02005405,0,0.000881446,0.002203614
E02005406,0,0.00128041,0.004161332
E02005407,0,0,0.001140576
E02005408,0,0,0.001581028
E02005409,0,0,0.000520833
E02005412,0.0503003,0.004504505,0.013888889
E02005414,0.010764263,0.000717618,0.006099749
E02005415,0.00374277,0.001361007,0.004083021
E02005416,0.003150158,0.001050053,0.00420021
E02005417,0,0,0.001021972
E02005418,0.000713436,0.000713436,0.001189061
E02005419,0.004847448,0.003421728,0.0071286
E02005420,0,0.00065445,0.005235602
E02005422,0,0,0.002101944
E02005423,0.001930502,0,0.001287001
E02005424,0,0,0.00141995
E02005425,0.000554939,0,0
E02005426,0.000609756,0,0.00152439
E02005427,0.000856898,0,0.001285347
E02005428,0,0,0
E02005429,0,0,0
E02005430,0,0,0
E02005431,0.0008726,0.0008726,0
E02005432,0.001024066,0,0.000512033
E02005433,0.004169148,0,0
E02005434,0.0022553,0.00360848,0.00180424
E02005435,0.000929368,0.006040892,0.006040892
E02005436,0,0,0.004370629
E02005437,0.001474201,0.001965602,0.003439803
E02005438,0,0.002452182,0.001961746
E02005439,0.000859107,0.000572738,0.002290951
E02005440,0,0,0
E02005441,0.000856531,0.002997859,0.001713062
E02005442,0.000906618,0,0.008159565
E02005443,0.003757986,0.001127396,0.006388576
E02005444,0.001674341,0.003976559,0.005860193
E02005445,0.003298409,0.00097012,0.00814901
E02005446,0.002835539,0.002362949,0.005198488
E02005447,0.001274291,0.003822874,0.011787193
E02005448,0,0.00065189,0.009126467
E02005449,0.001540357,0.004929144,0.01263093
E02005450,0,0,0.003224766
E02005451,0,0.001953761,0.002930641
E02005452,0.000799148,0.000532765,0.002930208
E02005453,0.000591017,0.000591017,0.002955083
E02005455,0,0,0.001998668
E02005456,0.000858861,0,0.000286287
E02005457,0.000728597,0.001457195,0.000728597
E02005458,0,0,0
E02005459,0,0,0.00164271
E02005460,0,0,0
E02005461,0,0,0.001144165
E02005462,0.000592593,0.002666667,0.002074074
E02005463,0.000597372,0.002688172,0
E02005464,0,0,0.002004812
E02005465,0,0,0.000798085
E02005466,0.002039776,0,0.002039776
E02005467,0,0.002620087,0.000873362
E02005468,0.000896861,0.000896861,0.000896861
E02005469,0.001616815,0,0.001616815
E02005470,0.002018673,0,0.00428968
E02005471,0.000315259,0.003152585,0.005044136
E02005472,0,0,0.002622091
E02005473,0.000566412,0.000566412,0.004531294
E02005474,0,0,0.00103146
E02005475,0,0,0.005250597
E02005476,0,0,0.003945638
E02005477,0,0,0.000813008
E02005478,0.004989086,0,0.005300904
E02005479,0.002776814,0.000694203,0.003818119
E02005480,0,0.001020755,0.005103777
E02005481,0.00154287,0.00088164,0.009477628
E02005482,0,0,0.001213224
E02005483,0,0,0.001938736
E02005484,0,0,0.000894454
E02005485,0,0,0.00474934
E02005486,0.001295337,0,0.002266839
E02005487,0,0.001005025,0.003015075
E02005488,0,0,0.001016777
E02005489,0,0.000775194,0.000775194
E02005490,0.001688714,0.002814523,0.002814523
E02005491,0.000527287,0.000527287,0.001318218
E02005492,0.000354484,0,0.002835874
E02005493,0.001984127,0,0.001653439
E02005494,0,0,0.003062266
E02005495,0.000552181,0,0.002208724
E02005496,0,0,0
E02005497,0,0,0.004141566
E02005498,0,0,0.000490436
E02005499,0.000375657,0,0.000375657
E02005500,0.002542373,0,0.001271186
E02005501,0.004130335,0,0.003212483
E02005502,0.001557632,0,0.004283489
E02005503,0,0,0.005758157
E02005504,0,0,0.000821355
E02005505,0.000847817,0,0.003815176
E02005506,0,0,0
E02005507,0.000992802,0,0.001985604
E02005508,0,0,0
E02005509,0,0,0.00246063
E02005510,0,0,0.001121076
E02005511,0,0.001893939,0.00094697
E02005512,0,0.000745712,0.002237136
E02005513,0.000319898,0.001279591,0.003838772
E02005514,0.000506073,0.001518219,0.001012146
E02005515,0,0,0
E02005516,0,0.002506266,0.001002506
E02005517,0.002522068,0.002101723,0
E02005518,0.00186785,0,0.005136587
E02005519,0.000690608,0.003798343,0.005870166
E02005520,0,0.000996512,0.001993024
E02005521,0,0,0.000755858
E02005522,0.001227747,0,0.002455494
E02005523,0.000727802,0,0.002911208
E02005524,0.00115942,0,0.002898551
E02005525,0.001072386,0.001876676,0.005093834
E02005526,0,0,0.008538423
E02005527,0,0,0.00644672
E02005528,0,0.001013856,0.004055424
E02005529,0,0,0.005047319
E02005530,0,0.002555911,0.001277955
E02005531,0.001565762,0.003131524,0.001043841
E02005532,0,0.003342618,0.002228412
E02005533,0,0,0.002008839
E02005534,0.000894454,0.000447227,0.002683363
E02005535,0,0.003126085,0.006599514
E02005536,0.001156069,0.000578035,0.001156069
E02005537,0,0,0
E02005538,0,0,0.000829531
E02005539,0,0,0.000865052
E02005540,0.000762486,0,0
E02005541,0,0,0.006646217
E02005542,0.001568627,0,0.009411765
E02005543,0.003119152,0.001247661,0.017467249
E02005544,0.001067236,0,0.005336179
E02005545,0.000991572,0,0.001983143
E02005546,0,0,0.005045045
E02005547,0.006068349,0.000638774,0.008304056
E02005548,0.002511511,0.00083717,0.005860193
E02005549,0,0,0.001792115
E02005550,0,0,0.0028463
E02005551,0.001737619,0,0.001737619
E02005552,0,0,0
E02005553,0,0,0.000978953
E02005554,0,0,0
E02005555,0.004793864,0,0.009108341
E02005556,0.002600297,0,0.00371471
E02005557,0.001594261,0,0.005978477
E02005558,0.000475511,0,0.003328578
E02005559,0.000793966,0,0.005557761
E02005560,0.003768506,0.001884253,0.008882907
E02005561,0.002107482,0.00052687,0.002634352
E02005562,0,0,0.001408451
E02005563,0,0,0
E02005564,0,0,0.000609199
E02005565,0,0.000842815,0
E02005566,0,0,0.003944773
E02005567,0,0.001343183,0.004701142
E02005568,0.000463822,0,0.003710575
E02005569,0.003389831,0.000753296,0.005649718
E02005570,0,0,0.001163467
E02005571,0,0.000726216,0.001452433
E02005572,0,0.000974659,0.000974659
E02005573,0,0,0.003215434
E02005574,0,0,0.003647416
E02005575,0,0,0
E02005576,0.001250782,0,0.003126954
E02005577,0,0.001135718,0
E02005578,0,0,0
E02005579,0,0.001529442,0
E02005580,0,0.002136752,0
E02005581,0,0.000919118,0.001838235
E02005582,0,0,0
E02005583,0,0,0
E02005584,0.000908059,0.008853575,0.01816118
E02005585,0.000660357,0.002201189,0.015628439
E02005586,0.000786937,0.009049774,0.013771395
E02005587,0,0.003630862,0.008774584
E02005588,0.002612015,0.002411091,0.034558971
E02005589,0.003697617,0.002054232,0.016433854
E02005590,0.001941748,0.003883495,0.01868932
E02005592,0.003064799,0.001094571,0.008099825
E02005593,0.007066381,0.005567452,0.031905782
E02005594,0.003423876,0.00136955,0.010043369
E02005595,0.004187286,0.003425961,0.015607156
E02005596,0.001936376,0.009405256,0.018810512
E02005597,0.00043592,0.00043592,0.008064516
E02005598,0.00300075,0.000750188,0.007126782
E02005599,0.002696872,0,0.009708738
E02005600,0,0,0.001066098
E02005601,0,0.003239741,0.003779698
E02005602,0,0.000930233,0.001860465
E02005603,0.000617665,0,0.003088326
E02005604,0,0,0.000817661
E02005605,0,0,0.001164144
E02005606,0,0.001217285,0
E02005607,0,0,0.002655337
E02005608,0,0.000914077,0.000914077
E02005609,0,0,0.00192864
E02005610,0,0.000832986,0.000832986
E02005611,0.001177163,0.003531489,0.006474397
E02005612,0,0.002454992,0.007364975
E02005613,0,0.001208824,0.002417649
E02005614,0.000800961,0.000800961,0.003203845
E02005615,0,0.00103484,0.003794412
E02005616,0.001017812,0.001017812,0.004071247
E02005617,0,0.004699739,0.0154047
E02005619,0,0,0
E02005620,0.00111276,0,0.00074184
E02005621,0,0,0.001461276
E02005622,0,0.001388407,0.00208261
E02005623,0.002410607,0,0.002812374
E02005624,0.005230126,0.000523013,0.008368201
E02005625,0.003061849,0,0.003980404
E02005626,0.004373178,0.002186589,0.009475219
E02005627,0,0.003568243,0.002676182
E02005628,0.002352941,0,0.000784314
E02005629,0.001154734,0,0.002309469
E02005630,0.000658762,0,0.000658762
E02005631,0,0,0.000822143
E02005632,0.001013171,0,0.001519757
E02005633,0,0,0.003993344
E02005634,0.001218027,0.000609013,0.003349574
E02005635,0,0.001505571,0.007828967
E02005636,0.001444739,0,0.01155791
E02005637,0.001258257,0,0.00723498
E02005638,0.002876043,0.000575209,0.011216566
E02005639,0,0.00128041,0.006402049
E02005640,0.000499625,0.001748688,0.00474644
E02005641,0.001492537,0.000746269,0.005597015
E02005642,0.004857513,0.001295337,0.006800518
E02005643,0.001547509,0.001238007,0.016094089
E02005644,0.00189087,0.001080497,0.021609941
E02005645,0.004267425,0.001896633,0.021337127
E02005646,0.000937647,0.00281294,0.003281763
E02005647,0.001526135,0.000381534,0.023655093
E02005648,0.002084202,0,0.011254689
E02005649,0.001137656,0.000948047,0.00303375
E02005650,0.015988372,0.00872093,0.043968023
E02005651,0.001055966,0.004223865,0.012671595
E02005652,0.003143007,0.002095338,0.00942902
E02005653,0.004907621,0.015011547,0.087182448
E02005654,0.005804312,0.004145937,0.074626866
E02005655,0.013311148,0.012756517,0.018302829
E02005656,0.017054908,0.014143095,0.095257903
E02005657,0.007281553,0.009223301,0.025242718
E02005658,0.007840342,0.013898788,0.041339986
E02005659,0.008883249,0.026649746,0.016497462
E02005660,0.004716981,0.008490566,0.072169811
E02005661,0.009756098,0.033020638,0.034146341
E02005662,0.006134969,0.012653374,0.022239264
E02005663,0.002828854,0.000942951,0.00990099
E02005664,0.009754194,0.014436208,0.026141241
E02005665,0.020589279,0.004969826,0.039048633
E02005666,0.004899135,0.078962536,0.069164265
E02005667,0.000953743,0.009537434,0.033857892
E02005668,0.002053388,0.002053388,0.012833676
E02005669,0.023216308,0.007361268,0.023216308
E02005670,0.008305217,0.020503504,0.102777057
E02005671,0.011597565,0.025804581,0.04262105
E02005672,0.009186706,0.065928128,0.05295866
E02005673,0.00887372,0.03447099,0.038225256
E02005674,0.012562814,0.022927136,0.037060302
E02005675,0.000793021,0.003965107,0.046788263
E02005676,0.009368635,0.007331976,0.020366599
E02005677,0.006796941,0.003964882,0.027470971
E02005678,0.005759539,0.008159347,0.018478522
E02005679,0.00513347,0.002310062,0.018223819
E02005680,0.006799021,0.001631765,0.015773729
E02005681,0.000775194,0.001162791,0.000775194
E02005682,0.001007049,0,0
E02005683,0.002340094,0.001950078,0.005460218
E02005684,0.000793651,0,0.003571429
E02005685,0.002593193,0.001620746,0.001944895
E02005686,0.000426621,0,0.004266212
E02005687,0.002002002,0.001001001,0.001001001
E02005688,0.001917546,0.000319591,0.006072228
E02005689,0,0,0.003716216
E02005690,0.001008065,0,0.002520161
E02005691,0.000970403,0.001940805,0.001940805
E02005692,0.000956938,0,0.002870813
E02005693,0.009916331,0.012085528,0.044933375
E02005694,0.005434783,0.002536232,0.016666667
E02005695,0.008541601,0.042391648,0.025624802
E02005696,0.003488879,0.002180549,0.035761012
E02005697,0.00693802,0.019888992,0.020351526
E02005698,0.001911132,0,0.017200191
E02005699,0.003075031,0.002460025,0.025215252
E02005700,0,0,0.001769912
E02005701,0.000553403,0,0.001383509
E02005702,0.002098636,0,0.001049318
E02005703,0.00172637,0.00172637,0
E02005704,0,0,0
E02005705,0.001997004,0,0.000998502
E02005706,0.001508751,0.0006035,0.0006035
E02005707,0,0.002068252,0.002585315
E02005708,0.000737735,0,0.000368868
E02005709,0.00117096,0,0.00078064
E02005710,0.002338009,0.001670007,0
E02005711,0.001739736,0,0.000695894
E02005712,0.00036324,0.006901562,0
E02005713,0,0.000863558,0
E02005714,0,0,0.001880583
E02005715,0.000312989,0.001251956,0.001564945
E02005716,0.001183432,0,0
E02005717,0.001638002,0.001638002,0
E02005718,0.000489476,0,0
E02005719,0,0,0.000738825
E02005720,0.000263366,0.000526732,0.000790097
E02005721,0,0,0.003993155
E02005722,0,0.000935454,0
E02005723,0.001020929,0.004594181,0.004594181
E02005724,0.001197605,0.004790419,0.001197605
E02005725,0.009830694,0.004369197,0.003823048
E02005726,0.011439466,0.005719733,0.002859867
E02005727,0,0,0.001070091
E02005728,0.000963391,0,0.001445087
E02005729,0,0,0.002252252
E02005730,0,0.000993542,0
E02005731,0.0012444,0,0
E02005732,0.001579779,0,0
E02005733,0,0.001695634,0.001695634
E02005734,0.003424658,0.000978474,0.001956947
E02005735,0.002306425,0,0.000329489
E02005736,0.003915984,0.00249199,0
E02005737,0.000786164,0.001179245,0.000786164
E02005738,0,0.003338898,0
E02005739,0.002082713,0,0
E02005740,0,0,0.000531208
E02005741,0.002355316,0.002355316,0.000672948
E02005742,0.000475964,0,0
E02005743,0.000831255,0,0.000831255
E02005744,0.001402525,0,0
E02005745,0.004545455,0,0
E02005746,0.009021842,0,0.000949668
E02005747,0.060487038,0.002356638,0.008248233
E02005748,0,0.000847458,0.000847458
E02005749,0.003557568,0,0.001293661
E02005750,0,0.000863185,0.000863185
E02005751,0.001379945,0.00275989,0.000919963
E02005752,0.00201005,0.000502513,0.001005025
E02005753,0.001723395,0,0.000430849
E02005754,0,0,0.002376426
E02005755,0,0.001032525,0.001032525
E02005756,0.003340292,0,0.003757829
E02005757,0,0,0.003547357
E02005758,0.003099574,0.000387447,0.003487021
E02005759,0,0,0.000807754
E02005760,0,0,0.005293339
E02005761,0,0.001189061,0
E02005762,0.00197336,0,0.013320178
E02005763,0.000993049,0,0.003972195
E02005764,0.000555247,0,0.004164353
E02005765,0,0,0.002578649
E02005766,0,0,0.001629549
E02005767,0,0,0.001466993
E02005768,0.000943841,0.000943841,0.010382256
E02005769,0.001730104,0,0.00216263
E02005770,0.00060006,0.00240024,0.0060006
E02005771,0.001336005,0,0.008684035
E02005772,0.003284072,0.001094691,0.001094691
E02005773,0.002197802,0.00467033,0.018681319
E02005774,0,0.001687764,0.005625879
E02005775,0.000516796,0,0.012661499
E02005776,0.001141553,0,0.000380518
E02005777,0.00257732,0,0.006259205
E02005778,0.000539374,0,0.001078749
E02005779,0.000752162,0,0.010154193
E02005780,0.002935134,0.000587027,0.00616378
E02005781,0.001230012,0.000615006,0.004305043
E02005782,0,0,0
E02005783,0.001532567,0,0
E02005784,0.000487805,0,0.004878049
E02005785,0.000713649,0,0.011061552
E02005786,0,0,0.00942285
E02005787,0,0,0.000826105
E02005788,0,0,0
E02005789,0,0,0.000713776
E02005790,0,0,0.001652893
E02005791,0,0,0.001433349
E02005794,0,0,0
E02005795,0.002453386,0,0
E02005796,0.000535619,0,0.002142475
E02005797,0.001040583,0.001040583,0.001040583
E02005798,0,0.000459348,0
E02005799,0.000811688,0,0.001623377
E02005800,0.004779788,0.007852509,0.002731308
E02005801,0,0.002186987,0
E02005802,0,0.001447597,0.003184713
E02005803,0.007488087,0.000680735,0.003403676
E02005804,0.003284072,0.000410509,0.005747126
E02005805,0.000977995,0,0.003422983
E02005806,0,0,0
E02005807,0,0,0
E02005808,0,0,0
E02005809,0,0,0.007481297
E02005810,0.000638774,0,0.001916321
E02005811,0.000619963,0,0.002789833
E02005812,0,0,0.002680965
E02005813,0.000431779,0,0.001079447
E02005814,0,0,0
E02005815,0,0,0
E02005816,0,0,0.002624672
E02005817,0,0,0.004098361
E02005818,0,0.000359324,0.001796622
E02005819,0.005334627,0,0
E02005820,0,0.003092784,0.003608247
E02005821,0,0.000412371,0.001649485
E02005822,0.000508001,0.001778004,0.002540005
E02005823,0.000373134,0,0.001119403
E02005824,0,0.000540394,0.001350986
E02005825,0.001046755,0,0.001046755
E02005826,0,0,0.002699055
E02005827,0.001303356,0.002606712,0.003910068
E02005828,0.000812018,0,0.000812018
E02005829,0.000877193,0,0.000877193
E02005830,0.000987167,0.002467917,0.000987167
E02005831,0.002413273,0.000603318,0.007843137
E02005832,0.002959376,0,0.002690342
E02005833,0,0,0.000773096
E02005834,0.001950078,0.000780031,0.003120125
E02005835,0,0.000571755,0.000285878
E02005836,0,0,0.00227445
E02005837,0,0,0.006513026
E02005838,0,0,0.00076599
E02005839,0.003556911,0,0.004065041
E02005840,0.003330558,0,0.000832639
E02005842,0.001961425,0,0.001961425
E02005843,0.00153787,0.000384468,0.001922338
E02005844,0.001485884,0.001114413,0
E02005846,0.001503194,0.001127396,0.006764374
E02005847,0,0.001272265,0.0072095
E02005848,0.002253267,0.000450653,0.00135196
E02005849,0.004751462,0.000365497,0.002923977
E02005850,0,0,0
E02005851,0.001422475,0,0
E02005852,0.001177856,0,0
E02005853,0.001581278,0.000632511,0.003478811
E02005856,0.035180723,0.005783133,0.002891566
E02005857,0,0.001259446,0.005877414
E02005858,0.037383178,0.003004005,0.008010681
E02005859,0.002122498,0.000909642,0.006367495
E02005860,0.011801957,0.001727116,0.018134715
E02005861,0.003945638,0,0.010083297
E02005862,0.001451379,0,0.006894049
E02005863,0.006745363,0.00084317,0.008010118
E02005864,0.0035155,0.000958773,0.005752637
E02005865,0.00337126,0.000842815,0.00168563
E02005866,0.002731308,0.000682827,0
E02005868,0.002278943,0,0.004102097
E02005869,0.00223914,0,0.006717421
E02005870,0.004874391,0,0.004874391
E02005871,0.007095159,0.00375626,0.009599332
E02005872,0.003651856,0.002434571,0
E02005873,0.015394484,0.000320718,0.003207184
E02005874,0.011126096,0.002697235,0.005731625
E02005875,0.009009009,0,0.005630631
E02005876,0.003131851,0,0.002505481
E02005877,0.01597777,0.000694686,0.003126085
E02005878,0.045192861,0.001439263,0.006332758
E02005879,0.005962521,0.000851789,0.00653038
E02005880,0,0,0.000941176
E02005881,0,0,0.00249501
E02005882,0.000761035,0,0.00152207
E02005883,0.000697837,0,0
E02005884,0,0,0.000894454
E02005885,0.000717875,0.002153625,0
E02005886,0,0,0.001045205
E02005887,0.003244997,0.006760411,0.005408329
E02005888,0,0.00331625,0.002110341
E02005889,0.003804348,0.004619565,0.002173913
E02005890,0.000870701,0.003047453,0
E02005891,0.003508772,0.000877193,0.003508772
E02005892,0.003488372,0.001395349,0.002093023
E02005893,0,0,0.001134108
E02005894,0.002026049,0,0.000578871
E02005895,0.00131291,0,0
E02005896,0.000959693,0.001439539,0.000959693
E02005897,0.001076426,0,0.001076426
E02005898,0.00097371,0,0.00097371
E02005899,0.00093611,0.003744442,0.004446525
E02005900,0.000474158,0.000948317,0.001896633
E02005901,0.000876937,0,0.001461561
E02005902,0.000707714,0,0.001415428
E02005903,0.001793186,0.001793186,0.001494322
E02005904,0.003885553,0,0.000706464
E02005905,0,0,0.003567182
E02005906,0,0,0.001116071
E02005907,0.002403124,0,0.003604686
E02005908,0.002149767,0,0.000716589
E02005909,0.021206691,0.000597372,0.003584229
E02005910,0.013919414,0.001465201,0.002930403
E02005911,0.014791183,0,0.003480278
E02005912,0.049268913,0.000953592,0.007628735
E02005913,0.037656904,0.0027894,0.0027894
E02005914,0.000743218,0,0
E02005915,0.002337814,0,0
E02005916,0.005567929,0,0.001855976
E02005917,0.001445087,0,0
E02005918,0.001951854,0,0
E02005919,0.000419815,0,0.002518892
E02005920,0.001823154,0,0.001823154
E02005921,0.001949318,0,0.003898635
E02005922,0.017422496,0.001024853,0.004611837
E02005923,0.094923648,0.001238135,0.01361948
E02005924,0.066054329,0.000781708,0.020324409
E02005925,0.047519426,0.001793186,0.013747759
E02005926,0.015145778,0.000757289,0.007951534
E02005927,0.014377789,0.001983143,0.01784829
E02005928,0.001237624,0,0.00330033
E02005929,0.001419111,0,0
E02005930,0.000793336,0,0.000793336
E02005931,0.001707456,0.000569152,0.012805919
E02005932,0.003742084,0.002014968,0.009786989
E02005933,0.00295082,0.000983607,0.009180328
E02005934,0.004413063,0.003824654,0.00912033
E02005935,0.002364765,0.001477978,0.011823825
E02005936,0.002905921,0.00108972,0.003995641
E02005937,0.006060606,0.005194805,0.019480519
E02005938,0.011735941,0.002933985,0.017603912
E02005939,0.003757633,0,0.016909347
E02005940,0.017131669,0.004405286,0.014194812
E02005941,0.005996473,0.009171076,0.013051146
E02005942,0.004169562,0.003474635,0.010076442
E02005943,0.034086557,0.013787821,0.020681731
E02005944,0.022450289,0.017960231,0.060295061
E02005945,0.025171164,0.004430125,0.036246476
E02005946,0.021631102,0.004969307,0.033908214
E02005947,0.008056266,0.004603581,0.010102302
E02005948,0.017908723,0.008954362,0.011554015
E02005949,0.035484772,0.017043867,0.050852193
E02005950,0.037440436,0.014465623,0.019060585
E02005951,0.01260218,0.015667575,0.019754768
E02005952,0.074074074,0.016352201,0.042487771
E02005953,0.066308244,0.016487455,0.019354839
E02005954,0.065233325,0.0112387,0.042022966
E02005955,0.042837402,0.020267158,0.062413634
E02005956,0.008892482,0.026677445,0.081244947
E02005957,0.00837571,0.007478313,0.078372719
E02005958,0.000445038,0.002670227,0.000890076
E02005959,0.005196305,0.001154734,0.007505774
E02005960,0,0.001972387,0.003451677
E02005961,0,0,0.007940009
E02005962,0,0.000744048,0
E02005963,0.005430847,0.003620565,0.009051412
E02005964,0.000854701,0,0.001709402
E02005965,0,0,0.002779322
E02005966,0.001966568,0.000983284,0.010078663
E02005967,0.001869159,0.00046729,0.009813084
E02005968,0,0,0.002550091
E02005969,0,0.002421308,0.004539952
E02005970,0,0.004885993,0.013029316
E02005971,0.000958313,0.003354097,0.005270724
E02005972,0.001158301,0,0.003861004
E02005973,0.003171247,0.00422833,0.001057082
E02005974,0.004260758,0.003408607,0.004686834
E02005975,0.002657219,0,0.00088574
E02005976,0.002910361,0,0.003492433
E02005977,0.001112966,0,0.001112966
E02005978,0.003866602,0.003383277,0.011116481
E02005979,0.017615602,0.009751494,0.01163888
E02005980,0.001144165,0.000572082,0.047196796
E02005981,0.007564297,0.001210287,0.007564297
E02005982,0.008226691,0.002285192,0.011882998
E02005983,0.003336299,0.003336299,0.019128114
E02005984,0.001837391,0,0.006430868
E02005985,0.003611412,0.00288913,0.010834236
E02005986,0.002085816,0.000297974,0.008939213
E02005987,0.000768935,0.000768935,0.005767013
E02005988,0,0.000392927,0.012573674
E02005991,0.001168907,0,0.004967855
E02005992,0.000689893,0,0.003794412
E02005993,0,0.004242681,0.009333899
E02005994,0.002054443,0,0.002054443
E02005995,0.001737116,0,0.001158078
E02005996,0.000760167,0,0.002660585
E02005997,0.001243008,0.001243008,0.00621504
E02005998,0.002177463,0,0.004354927
E02005999,0,0,0.001578947
E02006000,0.000827815,0.001448675,0.005380795
E02006001,0,0.003001715,0.006861063
E02006002,0.003600823,0.003600823,0.005658436
E02006003,0.004683841,0,0.003512881
E02006004,0,0,0.002380952
E02006005,0.001318392,0.002417051,0.007031422
E02006006,0,0.002679768,0.00446628
E02006007,0.000980873,0,0.002942619
E02006008,0,0.001232539,0
E02006009,0,0.001383764,0.000461255
E02006010,0,0,0
E02006011,0,0.001070091,0
E02006012,0,0.003598972,0
E02006013,0,0,0.000905797
E02006014,0.003377111,0,0.000750469
E02006015,0.000577201,0.001443001,0.001154401
E02006016,0,0.001341682,0.002236136
E02006017,0.00088574,0.001328609,0.002214349
E02006018,0.001006289,0.000503145,0.001006289
E02006019,0,0.001048218,0.011006289
E02006020,0,0,0.002770083
E02006021,0.000789578,0,0.000789578
E02006022,0.001041667,0,0.001041667
E02006023,0,0.000599341,0.000899011
E02006024,0.000548095,0.005755001,0.000548095
E02006025,0,0,0.00313087
E02006026,0,0,0.000907441
E02006027,0.001319261,0.001319261,0.001319261
E02006028,0.001031992,0.000687994,0.003439972
E02006029,0,0,0.001663894
E02006030,0,0,0.002180233
E02006031,0.000959386,0.000639591,0.000639591
E02006032,0,0.000898473,0.001197963
E02006033,0.003370787,0.002996255,0.002996255
E02006034,0.008180628,0.001963351,0.005562827
E02006035,0,0.00319081,0
E02006036,0.000935891,0.000935891,0
E02006037,0.001290323,0.001935484,0.000967742
E02006038,0,0,0.001272265
E02006039,0.00088968,0.00088968,0.002224199
E02006040,0.000858001,0.000858001,0.001716002
E02006041,0,0.002403846,0
E02006042,0.000709723,0,0.004258339
E02006043,0.008977556,0,0
E02006044,0.002587322,0,0.003880983
E02006045,0,0,0.002158495
E02006046,0,0,0
E02006047,0,0,0.001158301
E02006048,0,0,0.002279982
E02006049,0,0.001653576,0.001653576
E02006050,0.000626959,0.001253918,0.002194357
E02006051,0,0.000933707,0.000466853
E02006052,0,0,0.001254181
E02006053,0,0,0.002328967
E02006054,0,0.000863185,0.000863185
E02006055,0.000581058,0.000581058,0.001743173
E02006056,0,0,0
E02006057,0,0,0.001669449
E02006058,0.000366972,0.000733945,0.003302752
E02006059,0,0,0.001122965
E02006060,0.000700035,0.005250263,0.002100105
E02006061,0,0.001439885,0.001079914
E02006062,0,0,0.000650407
E02006063,0.002047083,0,0.003582395
E02006064,0.002307337,0.00553761,0.003230272
E02006065,0.000707965,0.003893805,0.002477876
E02006066,0,0.000893256,0
E02006067,0,0.002070393,0.001035197
E02006068,0,0.00103022,0.001373626
